seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr17	1359638	1359647	10	*	X13802	1398	1324647	1359561	34915	-	76	upstream	76	CRK
chr17	1420092	1420101	10	*	X13805	100306951	1420213	1421390	1178	+	111	upstream	111	PITPNA-AS1
chr17	1420092	1420101	10	*	X13805	51763	1397871	1420182	22312	-	0	inside	80	INPP5K
chr17	1733262	1733271	10	*	X13812	114826	1682829	1733175	50347	-	86	upstream	86	SMYD4
chr17	1733262	1733271	10	*	X13812	6117	1733273	1802848	69576	+	1	upstream	1	RPA1
chr17	2207090	2207098	9	*	X13817	23293	1963133	2207069	243937	-	20	upstream	20	SMG6
chr17	2207090	2207098	9	*	X13817	63826	2207248	2228553	21306	+	149	upstream	149	SRR
chr17	2207240	2207250	11	*	X13818	23293	1963133	2207069	243937	-	170	upstream	170	SMG6
chr17	2207240	2207250	11	*	X13818	63826	2207248	2228553	21306	+	0	overlapStart	0	SRR
chr17	2239729	2239737	9	*	X13819	9905	2240806	2284348	43543	+	1068	upstream	1068	SGSM2
chr17	2304534	2304547	14	*	X13827	4335	2287354	2304258	16905	-	275	upstream	275	MNT
chr17	2304580	2304588	9	*	X13828	4335	2287354	2304258	16905	-	321	upstream	321	MNT
chr17	2414902	2414916	15	*	X13830	79066	2319348	2415200	95853	-	0	inside	283	METTL16
chr17	2614658	2614666	9	*	X13835	23277	2592680	2614927	22248	-	0	inside	260	CLUH
chr17	2651728	2651750	23	*	X13836	100302208	2651372	2651476	105	-	251	upstream	251	MIR1253
chr17	2651802	2651836	35	*	X13837	100302208	2651372	2651476	105	-	325	upstream	325	MIR1253
chr17	3571546	3571554	9	*	X13848	83460	3572090	3572962	873	+	535	upstream	535	EMC6
chr17	3571995	3572005	11	*	X13849	30851	3566187	3571973	5787	-	21	upstream	21	TAX1BP3
chr17	3571995	3572005	11	*	X13849	83460	3572090	3572962	873	+	84	upstream	84	EMC6
chr17	3572079	3572088	10	*	X13850	30851	3566187	3571973	5787	-	105	upstream	105	TAX1BP3
chr17	3572079	3572088	10	*	X13850	83460	3572090	3572962	873	+	1	upstream	1	EMC6
chr17	4046954	4046962	9	*	X13855	23140	3907739	4046253	138515	-	700	upstream	700	ZZEF1
chr17	4402268	4402280	13	*	X13859	124976	4402129	4443228	41100	+	0	inside	138	SPNS2
chr17	4458647	4458655	9	*	X13863	10514	4442191	4458681	16491	-	0	inside	25	MYBBP1A
chr17	4545286	4545295	10	*	X13867	246	4534214	4545589	11376	-	0	inside	293	ALOX15
chr17	4545349	4545376	28	*	X13868	246	4534214	4545589	11376	-	0	inside	212	ALOX15
chr17	4545381	4545398	18	*	X13869	246	4534214	4545589	11376	-	0	inside	190	ALOX15
chr17	4608073	4608087	15	*	X13870	27043	4574679	4607632	32954	-	440	upstream	440	PELP1
chr17	4613918	4613929	12	*	X13871	409	4613789	4624795	11007	+	0	inside	128	ARRB2
chr17	4614007	4614015	9	*	X13872	409	4613789	4624795	11007	+	0	inside	217	ARRB2
chr17	4634971	4634982	12	*	X13874	400569	4634723	4636896	2174	+	0	inside	247	MED11
chr17	4736433	4736451	19	*	X13875	50488	4736635	4801356	64722	+	183	upstream	183	MINK1
chr17	4843237	4843247	11	*	X13882	26001	4843630	4848517	4888	+	382	upstream	382	RNF167
chr17	4843237	4843247	11	*	X13882	8402	4840426	4843462	3037	-	0	inside	214	SLC25A11
chr17	4843274	4843282	9	*	X13883	26001	4843630	4848517	4888	+	347	upstream	347	RNF167
chr17	4843274	4843282	9	*	X13883	8402	4840426	4843462	3037	-	0	inside	179	SLC25A11
chr17	4843295	4843305	11	*	X13884	26001	4843630	4848517	4888	+	324	upstream	324	RNF167
chr17	4843295	4843305	11	*	X13884	8402	4840426	4843462	3037	-	0	inside	156	SLC25A11
chr17	4852271	4852279	9	*	X13885	5216	4848945	4852381	3437	-	0	inside	101	PFN1
chr17	5026896	5026905	10	*	X13889	7775	5008839	5026397	17559	-	498	upstream	498	ZNF232
chr17	5027041	5027058	18	*	X13890	7775	5008839	5026397	17559	-	643	upstream	643	ZNF232
chr17	5027099	5027114	16	*	X13891	7775	5008839	5026397	17559	-	701	upstream	701	ZNF232
chr17	5342245	5342254	10	*	X13893	708	5336099	5342471	6373	-	0	inside	216	C1QBP
chr17	6543712	6543721	10	*	X13905	84817	6544222	6547861	3640	+	500	upstream	500	TXNDC17
chr17	6558634	6558651	18	*	X13906	100616466	6558768	6558821	54	+	116	upstream	116	MIR4520-2
chr17	6560783	6560791	9	*	X13907	100616401	6558759	6558828	70	-	1954	upstream	1954	MIR4520-1
chr17	6560783	6560791	9	*	X13907	100652883	6561038	6564701	3664	+	246	upstream	246	ALOX15P1
chr17	7119046	7119056	11	*	X13929	37	7120444	7128586	8143	+	1387	upstream	1387	ACADVL
chr17	7138128	7138137	10	*	X13931	1856	7128661	7137863	9203	-	264	upstream	264	DVL2
chr17	7155449	7155459	11	*	X13932	23399	7146906	7155259	8354	-	189	upstream	189	CTDNEP1
chr17	7155449	7155459	11	*	X13932	23587	7155372	7163259	7888	+	0	inside	76	ELP5
chr17	7199759	7199767	9	*	X13934	51087	7191571	7197876	6306	-	1882	upstream	1882	YBX2
chr17	7254498	7254506	9	*	X13938	147040	7255208	7258262	3055	+	701	upstream	701	KCTD11
chr17	7298107	7298115	9	*	X13941	57048	7293047	7298162	5116	-	0	inside	46	PLSCR3
chr17	7383386	7383398	13	*	X13947	643664	7384721	7386383	1663	+	1322	upstream	1322	SLC35G6
chr17	7452165	7452173	9	*	X13948	407977	7452375	7464925	12551	+	201	upstream	201	TNFSF12-TNFSF13
chr17	7452165	7452173	9	*	X13948	8742	7452375	7461207	8833	+	201	upstream	201	TNFSF12
chr17	7452275	7452283	9	*	X13949	407977	7452375	7464925	12551	+	91	upstream	91	TNFSF12-TNFSF13
chr17	7452275	7452283	9	*	X13949	8742	7452375	7461207	8833	+	91	upstream	91	TNFSF12
chr17	7464369	7464378	10	*	X13950	100533955	7465309	7482324	17016	+	930	upstream	930	SENP3-EIF4A1
chr17	7464369	7464378	10	*	X13950	26168	7465309	7475287	9979	+	930	upstream	930	SENP3
chr17	7477234	7477242	9	*	X13952	652965	7478031	7478165	135	+	788	upstream	788	SNORA48
chr17	7487119	7487130	12	*	X13953	9526	7486965	7496107	9143	+	0	inside	153	MPDU1
chr17	7518644	7518652	9	*	X13954	9513	7494548	7518215	23668	-	428	upstream	428	FXR2
chr17	7518706	7518716	11	*	X13955	9513	7494548	7518215	23668	-	490	upstream	490	FXR2
chr17	7758622	7758631	10	*	X13960	92162	7758384	7759417	1034	+	0	inside	237	TMEM88
chr17	7761644	7761666	23	*	X13961	84316	7760003	7761172	1170	-	471	upstream	471	NAA38
chr17	7787391	7787413	23	*	X13962	1107	7788123	7816075	27953	+	709	upstream	709	CHD3
chr17	7819311	7819319	9	*	X13966	284023	7816640	7819265	2626	-	45	upstream	45	RNF227
chr17	7835419	7835429	11	*	X13967	116840	7835442	7853237	17796	+	12	upstream	12	CNTROB
chr17	7835419	7835429	11	*	X13967	58485	7833663	7835317	1655	-	101	upstream	101	TRAPPC1
chr17	8059528	8059539	12	*	X13977	5187	8043788	8059678	15891	-	0	inside	138	PER1
chr17	8059632	8059644	13	*	X13978	5187	8043788	8059678	15891	-	0	inside	33	PER1
chr17	8090235	8090243	9	*	X13979	100500892	8090493	8090577	85	+	249	upstream	249	NA
chr17	8090235	8090243	9	*	X13979	100616406	8090263	8090322	60	+	19	upstream	19	MIR4521
chr17	8113758	8113767	10	*	X13980	9212	8108049	8113944	5896	-	0	inside	176	AURKB
chr17	8280263	8280271	9	*	X13981	124751	8271973	8280029	8057	-	233	upstream	233	KRBA2
chr17	8287369	8287434	66	*	X13982	6154	8280834	8286565	5732	-	803	upstream	803	RPL26
chr17	8338503	8338511	9	*	X13983	81565	8339170	8371495	32326	+	658	upstream	658	NDEL1
chr17	8924872	8924885	14	*	X13988	9423	8924859	9147317	222459	+	0	inside	12	NTN1
chr17	8924908	8924918	11	*	X13989	9423	8924859	9147317	222459	+	0	inside	48	NTN1
chr17	10599786	10599795	10	*	X13996	56985	10600927	10614875	13949	+	1131	upstream	1131	ADPRM
chr17	10633991	10634034	44	*	X13997	388335	10616639	10633646	17008	-	344	upstream	344	TMEM220
chr17	11143823	11143831	9	*	X13998	388336	11144740	11467380	322641	+	908	upstream	908	SHISA6
chr17	11143842	11143850	9	*	X13999	388336	11144740	11467380	322641	+	889	upstream	889	SHISA6
chr17	12568761	12568769	9	*	X14000	93649	12569207	12670651	101445	+	437	upstream	437	MYOCD
chr17	12921138	12921146	9	*	X14002	60528	12894929	12921381	26453	-	0	inside	234	ELAC2
chr17	13506149	13506189	41	*	X14009	9955	13399006	13505244	106239	-	904	upstream	904	HS3ST3A1
chr17	14203752	14203793	42	*	X14010	9953	14204506	14249492	44987	+	712	upstream	712	HS3ST3B1
chr17	14205306	14205315	10	*	X14011	84815	14207057	14209062	2006	+	1741	upstream	1741	MGC12916
chr17	14205321	14205329	9	*	X14012	84815	14207057	14209062	2006	+	1727	upstream	1727	MGC12916
chr17	15587341	15587349	9	*	X14016	10626	15474805	15587613	112809	-	0	inside	263	TRIM16
chr17	15587501	15587509	9	*	X14017	10626	15474805	15587613	112809	-	0	inside	103	TRIM16
chr17	15903038	15903046	9	*	X14018	125150	15879875	15903006	23132	-	31	upstream	31	ZSWIM7
chr17	16283968	16283978	11	*	X14021	7314	16284367	16286054	1688	+	388	upstream	388	UBB
chr17	16341586	16341597	12	*	X14023	125144	16342301	16373962	31662	+	703	upstream	703	SNHG29
chr17	16341586	16341597	12	*	X14023	26800	16343350	16343420	71	+	1752	upstream	1752	SNORD49A
chr17	16341586	16341597	12	*	X14023	692087	16342823	16342870	48	+	1225	upstream	1225	SNORD49B
chr17	16395871	16395879	9	*	X14024	388341	16345319	16395505	50187	-	365	upstream	365	LRRC75A
chr17	16396157	16396166	10	*	X14025	388341	16345319	16395505	50187	-	651	upstream	651	LRRC75A
chr17	17141057	17141067	11	*	X14028	201163	17115527	17140502	24976	-	554	upstream	554	FLCN
chr17	17141057	17141067	11	*	X14028	201164	17104309	17140502	36194	-	554	upstream	554	PLD6
chr17	17380241	17380249	9	*	X14031	55090	17380300	17396534	16235	+	50	upstream	50	MED9
chr17	17496106	17496114	9	*	X14033	10400	17408877	17495017	86141	-	1088	upstream	1088	PEMT
chr17	17942721	17942731	11	*	X14046	79018	17942611	17971718	29108	+	0	inside	109	GID4
chr17	17942721	17942731	11	*	X14046	91647	17918373	17942480	24108	-	240	upstream	240	ATPAF2
chr17	17942769	17942778	10	*	X14047	79018	17942611	17971718	29108	+	0	inside	157	GID4
chr17	17942769	17942778	10	*	X14047	91647	17918373	17942480	24108	-	288	upstream	288	ATPAF2
chr17	17942781	17942789	9	*	X14048	79018	17942611	17971718	29108	+	0	inside	169	GID4
chr17	17942781	17942789	9	*	X14048	91647	17918373	17942480	24108	-	300	upstream	300	ATPAF2
chr17	17942920	17942931	12	*	X14049	91647	17918373	17942480	24108	-	439	upstream	439	ATPAF2
chr17	18087078	18087090	13	*	X14050	54890	18086867	18113267	26401	+	0	inside	210	ALKBH5
chr17	18087129	18087139	11	*	X14051	54890	18086867	18113267	26401	+	0	inside	261	ALKBH5
chr17	18601429	18601437	9	*	X14054	147166	18601311	18639431	38121	+	0	inside	117	TRIM16L
chr17	18601589	18601597	9	*	X14055	147166	18601311	18639431	38121	+	0	inside	277	TRIM16L
chr17	18908046	18908055	10	*	X14057	644815	18874381	18908060	33680	-	0	inside	4	FAM83G
chr17	19140672	19140684	13	*	X14059	22905	19140690	19240028	99339	+	5	upstream	5	EPN2
chr17	19281512	19281520	9	*	X14062	27077	19240867	19281495	40629	-	16	upstream	16	B9D1
chr17	19771052	19771061	10	*	X14067	9706	19674143	19771239	97097	-	0	inside	177	ULK2
chr17	21157062	21157070	9	*	X14073	256302	21142184	21156578	14395	-	483	upstream	483	NATD1
chr17	21279230	21279239	10	*	X14074	3768	21279699	21323179	43481	+	459	upstream	459	KCNJ12
chr17	21279242	21279252	11	*	X14075	3768	21279699	21323179	43481	+	446	upstream	446	KCNJ12
chr17	21279348	21279357	10	*	X14076	3768	21279699	21323179	43481	+	341	upstream	341	KCNJ12
chr17	21279371	21279386	16	*	X14077	3768	21279699	21323179	43481	+	312	upstream	312	KCNJ12
chr17	21279418	21279432	15	*	X14078	3768	21279699	21323179	43481	+	266	upstream	266	KCNJ12
chr17	21279454	21279487	34	*	X14079	3768	21279699	21323179	43481	+	211	upstream	211	KCNJ12
chr17	21279498	21279517	20	*	X14080	3768	21279699	21323179	43481	+	181	upstream	181	KCNJ12
chr17	21279541	21279549	9	*	X14081	3768	21279699	21323179	43481	+	149	upstream	149	KCNJ12
chr17	26733133	26733143	11	*	X14087	113235	26721661	26733230	11570	-	0	inside	86	SLC46A1
chr17	26926074	26926082	9	*	X14088	100506436	26926151	26944395	18245	+	68	upstream	68	SPAG5-AS1
chr17	26926074	26926082	9	*	X14088	10615	26904583	26926056	21474	-	17	upstream	17	SPAG5
chr17	26926905	26926913	9	*	X14089	10615	26904583	26926056	21474	-	848	upstream	848	SPAG5
chr17	26972167	26972175	9	*	X14090	9703	26941458	26972177	30720	-	0	inside	1	KIAA0100
chr17	26972204	26972213	10	*	X14091	9703	26941458	26972177	30720	-	26	upstream	26	KIAA0100
chr17	26972301	26972309	9	*	X14092	9703	26941458	26972177	30720	-	123	upstream	123	KIAA0100
chr17	27039644	27039654	11	*	X14093	147011	27030534	27038872	8339	-	771	upstream	771	PROCA1
chr17	27055188	27055197	10	*	X14095	116238	27051366	27053949	2584	-	1238	upstream	1238	TLCD1
chr17	27055188	27055197	10	*	X14095	284086	27055832	27069784	13953	+	634	upstream	634	NEK8
chr17	27055786	27055795	10	*	X14096	116238	27051366	27053949	2584	-	1836	upstream	1836	TLCD1
chr17	27055786	27055795	10	*	X14096	284086	27055832	27069784	13953	+	36	upstream	36	NEK8
chr17	27230110	27230123	14	*	X14099	147015	27224799	27230089	5291	-	20	upstream	20	DHRS13
chr17	27279474	27279476	3	*	X14102	57649	27232271	27278508	46238	-	965	upstream	965	PHF12
chr17	27717253	27717266	14	*	X14109	100616122	27717680	27717748	69	+	413	upstream	413	MIR4523
chr17	27717253	27717266	14	*	X14109	57551	27717943	27878921	160979	+	676	upstream	676	TAOK1
chr17	27894485	27894494	10	*	X14110	116236	27887689	27894042	6354	-	442	upstream	442	ABHD15
chr17	27894485	27894494	10	*	X14110	90313	27895739	27900175	4437	+	1244	upstream	1244	TP53I13
chr17	27895564	27895578	15	*	X14111	116236	27887689	27894042	6354	-	1521	upstream	1521	ABHD15
chr17	27895564	27895578	15	*	X14111	90313	27895739	27900175	4437	+	160	upstream	160	TP53I13
chr17	27895716	27895724	9	*	X14112	116236	27887689	27894042	6354	-	1673	upstream	1673	ABHD15
chr17	27895716	27895724	9	*	X14112	90313	27895739	27900175	4437	+	14	upstream	14	TP53I13
chr17	27917103	27917111	9	*	X14114	28964	27900487	27916610	16124	-	492	upstream	492	GIT1
chr17	27917366	27917374	9	*	X14115	28964	27900487	27916610	16124	-	755	upstream	755	GIT1
chr17	27917555	27917563	9	*	X14116	28964	27900487	27916610	16124	-	944	upstream	944	GIT1
chr17	27950072	27950080	9	*	X14120	84940	27941774	27948441	6668	-	1630	upstream	1630	CORO6
chr17	28256865	28256874	10	*	X14125	374786	28256874	28435470	178597	+	0	overlapStart	0	EFCAB5
chr17	28256865	28256874	10	*	X14125	85464	27952965	28257018	304054	-	0	inside	143	SSH2
chr17	28257349	28257357	9	*	X14126	85464	27952965	28257018	304054	-	330	upstream	330	SSH2
chr17	28258257	28258265	9	*	X14127	85464	27952965	28257018	304054	-	1238	upstream	1238	SSH2
chr17	28562960	28562972	13	*	X14128	6532	28521337	28562986	41650	-	0	inside	13	SLC6A4
chr17	29036383	29036393	11	*	X14131	440423	29036626	29097068	60443	+	232	upstream	232	SUZ12P1
chr17	30228959	30228960	2	*	X14138	55813	30190190	30228729	38540	-	229	upstream	229	UTP6
chr17	30469673	30469681	9	*	X14139	55288	30469473	30552746	83274	+	0	inside	199	RHOT1
chr17	30593491	30593501	11	*	X14140	162494	30593195	30651680	58486	+	0	inside	295	RHBDL3
chr17	30669489	30669498	10	*	X14141	64149	30655460	30669228	13769	-	260	upstream	260	C17orf75
chr17	30771041	30771050	10	*	X14142	5717	30771481	30810337	38857	+	430	upstream	430	PSMD11
chr17	30813878	30813886	9	*	X14143	8851	30814105	30818271	4167	+	218	upstream	218	CDK5R1
chr17	31204008	31204016	9	*	X14147	4642	30819628	31203902	384275	-	105	upstream	105	MYO1D
chr17	32484891	32484937	47	*	X14157	40	31340106	32483825	1143720	-	1065	upstream	1065	ASIC2
chr17	32484980	32485014	35	*	X14158	40	31340106	32483825	1143720	-	1154	upstream	1154	ASIC2
chr17	32906584	32906592	9	*	X14160	124842	32907768	32966337	58570	+	1175	upstream	1175	TMEM132E
chr17	32906584	32906592	9	*	X14160	400591	32901142	32906388	5247	-	195	upstream	195	C17orf102
chr17	32907803	32907811	9	*	X14161	124842	32907768	32966337	58570	+	0	inside	34	TMEM132E
chr17	32907803	32907811	9	*	X14161	400591	32901142	32906388	5247	-	1414	upstream	1414	C17orf102
chr17	33447053	33447061	9	*	X14164	54752	33448631	33457751	9121	+	1569	upstream	1569	FNDC8
chr17	34136740	34136748	9	*	X14170	8148	34136459	34174246	37788	+	0	inside	280	TAF15
chr17	34842476	34842485	10	*	X14173	9326	34842473	34855154	12682	+	0	inside	2	ZNHIT3
chr17	34890829	34890838	10	*	X14174	284098	34890847	34895150	4304	+	8	upstream	8	PIGW
chr17	34900057	34900071	15	*	X14175	79893	34900737	34946276	45540	+	665	upstream	665	GGNBP2
chr17	35294978	35294987	10	*	X14189	3975	35294772	35301915	7144	+	0	inside	205	LHX1
chr17	35305783	35305791	9	*	X14193	26574	35306175	35414171	107997	+	383	upstream	383	AATF
chr17	35306141	35306162	22	*	X14194	26574	35306175	35414171	107997	+	12	upstream	12	AATF
chr17	35766972	35766981	10	*	X14197	31	35441927	35766902	324976	-	69	upstream	69	ACACA
chr17	35766972	35766981	10	*	X14197	6871	35766977	35837226	70250	+	0	overlapStart	0	TADA2A
chr17	35849842	35849854	13	*	X14198	11072	35849951	35873588	23638	+	96	upstream	96	DUSP14
chr17	35849931	35849940	10	*	X14199	11072	35849951	35873588	23638	+	10	upstream	10	DUSP14
chr17	36762143	36762152	10	*	X14224	80725	36686259	36762183	75925	-	0	inside	30	SRCIN1
chr17	36762181	36762191	11	*	X14225	80725	36686259	36762183	75925	-	0	overlapStart	0	SRCIN1
chr17	36762206	36762216	11	*	X14226	80725	36686259	36762183	75925	-	22	upstream	22	SRCIN1
chr17	36762247	36762256	10	*	X14227	80725	36686259	36762183	75925	-	63	upstream	63	SRCIN1
chr17	36762264	36762275	12	*	X14228	80725	36686259	36762183	75925	-	80	upstream	80	SRCIN1
chr17	36831340	36831351	12	*	X14229	100170841	36827959	36831187	3229	-	152	upstream	152	EPOP
chr17	36860674	36860683	10	*	X14230	4302	36861873	36886056	24184	+	1189	upstream	1189	MLLT6
chr17	36860878	36860893	16	*	X14231	4302	36861873	36886056	24184	+	979	upstream	979	MLLT6
chr17	36861967	36861976	10	*	X14232	4302	36861873	36886056	24184	+	0	inside	93	MLLT6
chr17	36908278	36908286	9	*	X14236	5691	36909002	36920478	11477	+	715	upstream	715	PSMB3
chr17	36908757	36908767	11	*	X14237	5691	36909002	36920478	11477	+	234	upstream	234	PSMB3
chr17	37309589	37309633	45	*	X14238	57125	37219556	37309485	89930	-	103	upstream	103	PLXDC1
chr17	37356834	37356843	10	*	X14239	6143	37356536	37360980	4445	+	0	inside	297	RPL19
chr17	37558152	37558160	9	*	X14241	84961	37408897	37557909	149013	-	242	upstream	242	FBXL20
chr17	37558190	37558200	11	*	X14242	84961	37408897	37557909	149013	-	280	upstream	280	FBXL20
chr17	37782598	37782608	11	*	X14248	84152	37783177	37792878	9702	+	568	upstream	568	PPP1R1B
chr17	38296572	38296602	31	*	X14261	22794	38296507	38328431	31925	+	0	inside	64	CASC3
chr17	38296608	38296622	15	*	X14262	22794	38296507	38328431	31925	+	0	inside	100	CASC3
chr17	38296628	38296683	56	*	X14263	22794	38296507	38328431	31925	+	0	inside	120	CASC3
chr17	38375173	38375186	14	*	X14264	147179	38375574	38438439	62866	+	387	upstream	387	WIPF2
chr17	39992284	39992293	10	*	X14282	115024	39981334	39992523	11190	-	0	inside	229	NT5C3B
chr17	39992284	39992293	10	*	X14282	317719	39994043	40004599	10557	+	1749	upstream	1749	KLHL10
chr17	40086119	40086141	23	*	X14283	83538	40086888	40117668	30781	+	746	upstream	746	TTC25
chr17	40307667	40307675	9	*	X14288	5878	40276994	40307062	30069	-	604	upstream	604	RAB5C
chr17	40428439	40428447	9	*	X14291	6777	40351195	40428424	77230	-	14	upstream	14	STAT5B
chr17	40540331	40540340	10	*	X14294	6774	40465343	40540513	75171	-	0	inside	172	STAT3
chr17	40540625	40540634	10	*	X14295	6774	40465343	40540513	75171	-	111	upstream	111	STAT3
chr17	40541109	40541117	9	*	X14296	6774	40465343	40540513	75171	-	595	upstream	595	STAT3
chr17	40718806	40718820	15	*	X14299	6945	40719078	40725221	6144	+	257	upstream	257	MLX
chr17	40719199	40719207	9	*	X14300	6945	40719078	40725221	6144	+	0	inside	120	MLX
chr17	40719365	40719376	12	*	X14301	6945	40719078	40725221	6144	+	0	inside	286	MLX
chr17	40760497	40760505	9	*	X14303	7283	40761358	40767256	5899	+	852	upstream	852	TUBG1
chr17	40761562	40761572	11	*	X14304	7283	40761358	40767256	5899	+	0	inside	203	TUBG1
chr17	40811382	40811392	11	*	X14305	27175	40811266	40819024	7759	+	0	inside	115	TUBG2
chr17	40830158	40830170	13	*	X14307	79990	40819932	40829048	9117	-	1109	upstream	1109	PLEKHH3
chr17	40897120	40897129	10	*	X14308	2145	40852293	40897071	44779	-	48	upstream	48	EZH1
chr17	41116479	41116488	10	*	X14310	80755	41102543	41116515	13973	-	0	inside	26	AARSD1
chr17	41176919	41176931	13	*	X14311	8153	41177258	41184058	6801	+	326	upstream	326	RND2
chr17	42200767	42200775	9	*	X14327	10014	42154121	42201014	46894	-	0	inside	238	HDAC5
chr17	42275501	42275509	9	*	X14329	56970	42269173	42275529	6357	-	0	inside	19	ATXN7L3
chr17	42277201	42277215	15	*	X14330	56970	42269173	42275529	6357	-	1671	upstream	1671	ATXN7L3
chr17	42277258	42277272	15	*	X14331	56970	42269173	42275529	6357	-	1728	upstream	1728	ATXN7L3
chr17	42298998	42299007	10	*	X14333	7343	42282401	42298994	16594	-	3	upstream	3	UBTF
chr17	42441462	42441471	10	*	X14335	284069	42431101	42441235	10135	-	226	upstream	226	FAM171A2
